id	character	condition	status	content	content_zh_TW	content_en_UK	content_ja_JP	content_ko_KR	content_th_TH
16151	155	302	1	每一次摆动都像在宣告它的不屈呢。	每一次擺動都像在宣告它的不屈呢。	It's fighting with everything it's got!	バシャバシャしてる…	한 번 한 번의 파도는 불굴의 의지를 선언하는 것 같군.	ทุกครั้งที่​มัน​ขยับตัว​เหมือน​มัน​กำลัง​แสดงถึง​ความเข้มแข็ง​และ​ไม่​ยอมแพ้​ของ​มัน​เลย​แฮะ​!​
16152	155	302	1	咦？小家伙还想再蹦跶一下？	咦？小傢伙還想再蹦躂一下？	Oh? Trying for one last jump?	えっ、まだ跳ねるの！？もう〜、元気すぎ〜っ！	어? 이 녀석 아직도 버티고 날뛰고 싶어 하나 보네?	เอ๊ะ​?​ เจ้า​ตัวเล็ก​นี่​ยัง​จะ​ดิ้น​อยู่​อีก​เหรอ​?​
16153	164	101	1	…这种程度…需要吾的协助吗？	…這種程度…需要吾的協助嗎？	What trifling trial is this that calls upon my power?	……この程度で、我が手を煩わせるとはな……	…이 정도면… 내 힘이 좀 필요한가?	...​เรื่อง​แค่นี้​...​ ต้อง​ให้​ข้า​ลง​ไป​ช่วย​ไหม​ล่ะ​?​
16154	164	102	1	嗯…勉强算是对吾之力量的用心模仿。	嗯…勉強算是對吾之力量的用心模仿。	Thy efforts do shadow, but ne'er match, my might.	ふむ……我が力を模したと認めてやらんこともない。	흠… 어쩌면 내 마력을 모방하려 한 것일 수도 있겠군.	อืม​...​ ก็​พอ​จะ​เรียก​ได้​ว่า​พยายาม​เลียนแบบ​พลัง​ของ​ข้า​อยู่​บ้าง​ล่ะ​นะ​
16155	164	103	1	呵呵~不愧是被本座相中的契约者！	呵呵~不愧是被本座相中的契約者！	Lo! My favor was not misplaced upon thee!	ふふっ……さすが、我が選びし契約者よ！	후후~ 역시 이 몸이 선택한 계약자답다!	หุหุ​~​ สม​แล้ว​ที่​เป็น​ถึง​ผู้ทำ​พันธสัญญา​ที่​ข้า​เลือก​!​
16156	164	201	1	呵，愚蠢的生灵，臣服于吾等吧！	呵，愚蠢的生靈，臣服於吾等吧！	Submit, base being, to thy rightful master!	はっ、愚かなる下等生命よ。我が前にひれ伏すがよい！	후, 어리석은 생명체여, 나에게 복종하라!	ฮึ​!​ สิ่งมีชีวิต​โง่เขลา​ จง​ยอมจำนน​ต่อ​ข้า​ซะ​เถอะ​!​
16157	164	201	1	哼，区区鱼饵，便能换来它们的效忠。	哼，區區魚餌，便能換來它們的效忠。	Fie! Their allegiance comes cheap—bought with mere bait!	たかが餌一つで忠誠を得られるとは……なんと哀れで単純な奴らだ。	흥, 미끼 하나로 그들의 충성을 사다니.	ฮึ​!​ แค่​เหยื่อ​ตัวเล็ก​ๆ​ ก็​แลก​กับ​ความจงรักภักดี​ของ​พวก​มัน​ได้​แล้ว​เหรอ​?​
16158	164	201	1	吾之魔力，连深渊的鱼都会被吸引！	吾之魔力，連深淵的魚都會被吸引！	The very depths do tremble at my summoning!	我が魔力に引き寄せられぬ者など、深淵の魚すらいないのだ！	내 마력이라면, 심연의 물고기들도 끌릴 테지!	พลัง​เวทย์​ของ​ข้า​น่ะ​ แม้แต่​ปลา​จาก​ห้วง​อเวจี​ก็​ยัง​ต้อง​ยอมสยบ​!​
16159	164	201	1	这片水域的支配者，只能是吾等！	這片水域的支配者，只能是吾等！	These waters know no sovereign save myself!	この水域の支配者たる資格を持つのは我のみ！	이 수역의 지배자는 오직 우리뿐이다!	ผู้​ที่จะ​ปกครอง​น่านน้ำ​แห่ง​นี้​ มี​เพียง​ข้า​เท่านั้น​!​
16160	164	201	1	辛苦了，这些祭品…就、就分你一半好了！	辛苦了，這些祭品…就、就分你一半好了！	I... shall suffer thee to share... in modest measure.	……け、けっして慈悲ではないよ！？これらの供物……半分、汝にも分けてやる……っ！	수고했네, 이 제물들… 자, 절반은 네게 주마!	เหนื่อย​หน่อย​นะ​ ส่วน​ของ​สังเวย​พวก​นี้​...​ เอาเป็นว่า​ฉัน​แบ่ง​ให้​เจ้า​ครึ่งหนึ่ง​ก็แล้วกัน​!​
16161	164	202	1	唔…魔力过大让_fishName_的「缚魂之索」断裂了吗…	唔…魔力過大讓_fishName_的「縛魂之索」斷裂了嗎…	Alack! The _fishName_ escaped... Too strong my magic for this Spirit Tether?	むっ…我が魔力が強すぎて、_fishName_の「魂縛ノ鎖」が断たれたか……	음… 마력이 너무 강해 _fishName_ 의 「속혼의 사슬」이 끊어졌나…	อืม​...​ พลัง​เวทย์​รุนแรง​เกินไป​จน​ทำให้​ "​สาย​พันธนาการ​วิญญาณ​"​ ของ​ _fishName_​ ขาด​ซะ​แล้ว​...​
16162	164	203	1	呵呵，小小_fishName_竟敢反抗本座？待我加大施法力度…！	呵呵，小小_fishName_竟敢反抗本座？待我加大施法力度…！	This _fishName_ dares defy me? My spells shall grow more... persuasive!	ふふ、小賢しい_fishName_め、我に逆らう気か？では、さらに魔力を込めてくれよう……！	후후, 작은 _fishName_  감히 이 몸에게 반항하다니? 시전력을 더해 주지…!	หึหึ​ เจ้า​ _fishName_​ ตัว​กระจ้อยร่อย​ กล้า​ขัดขืน​ข้า​งั้น​รึ​?​ งั้น​ข้า​จะ​เพิ่ม​พลัง​เวทย์​เข้าไป​อี​ก.​..!​
16163	164	204	1	哼，_fishName_妄图逃离吾之领域？换上更长的「缚魂之索」再来！	哼，_fishName_妄圖逃離吾之領域？換上更長的「縛魂之索」再來！	The _fishName_ thinks distance brings safety? Deploy a longer Spirit Tether!	ふんっ、_fishName_ごときが我が領域を逃れんと？ならばより強き「魂縛ノ鎖」で捕らえてくれるわ！	흥, _fishName_  내 영역에서 도망치려 하나? 더 긴 「속혼의 사슬」로 다시 달아보자!	ฮึ่ม​ เจ้า​ _fishName_​ นี่​คิด​จะ​หนี​จาก​อาณาเขต​ของ​ข้า​งั้น​รึ​?​ เปลี่ยนเป็น​ "​สาย​พันธนาการ​วิญญาณ​"​ ที่​ยาว​กว่า​เดิม​แล้ว​มา​ลอง​กัน​อี​กรอบ​!​
16164	164	301	1	呵，感受到吾的威压之后，开始畏惧颤抖了吗？	呵，感受到吾的威壓之後，開始畏懼顫抖了嗎？	Does fear now grip thee, sensing my dreadful majesty?	ふふ……我が威圧に気づいたか。そうか、震えているのだな？	후, 내 위압감을 느낀 후에 벌벌 떨기 시작했나?	หึ​…​ พอ​สัมผัส​ได้​ถึง​แรงกดดัน​ของ​ข้า​ ก็​เริ่ม​หวาดกลัว​จน​ตัวสั่น​แล้ว​ล่ะ​สิ​?​
16165	164	301	1	很好，它开始理解自己的命运了。	很好，它開始理解自己的命運了。	At last it comprehends what destiny demands.	よいぞ……ついに自身の運命を受け入れ始めたようだな。	좋아, 이제 자신의 운명을 이해하기 시작했군.	ยอดเยี่ยม​ มัน​เริ่ม​จะ​เข้า​ใจถึง​ชะตากรรม​ของ​มัน​แล้ว​
16166	164	301	1	在吾之魔眼注视下，休想再反抗！	在吾之魔眼注視下，休想再反抗！	My mystic eyes permit no defiance!	我が魔眼が見据えるかぎり、汝に逃れる術はない！	내 마안이 바라보고 있으니, 다시 저항하려 하지 마라!	ภายใต้​เนตร​มาร​ของ​ข้า​ อย่า​หวัง​ว่า​จะ​ต่อต้าน​ข้า​ได้​!​
16167	164	301	1	屈服吧，这是来自深渊的召唤！	屈服吧，這是來自深淵的召喚！	Hear the depths' cry and capitulate!	さあ、屈するがよい……これは深淵からの呼び声なのだから！	굴복하라, 이것이 심연의 소환이다!	จง​สยบ​แทบ​เท้า​ซะ​เถอะ​ นี่​คือ​เสียง​เรียก​จาก​ห้วง​อเวจี​แห่ง​ความมืด​!​
16168	164	301	1	哼，终于认清现实了吗，小东西。	哼，終於認清現實了嗎，小東西。	At length thou seest thy place, insignificant thing.	ふっ、ようやく現実を思い知ったか……小賢しい魚め。	흥, 드디어 현실을 직시하게 되었는가, 꼬맹이여.	หึ​ สุดท้าย​ก็​ยอมรับ​ความจริง​แล้ว​สิ​นะ​ เจ้า​สิ่งมีชีวิต​ตัว​จ้อย​
16169	164	302	1	哦？竟敢违抗本座的意志？	哦？竟敢違抗本座的意志？	How now? Defiance of my express command?	ほう？我が意志に逆らうとは、なかなかの度胸だな……	오? 감히 이 몸의 의지에 반역하다니?	โฮ่​?​ นี่​กล้า​ฝ่าฝืน​เจตจำนง​ของ​ข้า​งั้น​เหรอ​?​
16170	164	302	1	呵呵，居然还有余力逃离吾等设下的「缚魂之阵」…	呵呵，居然還有餘力逃離吾等設下的「縛魂之陣」…	What sorcery is this? The prey slips mine artful Spirit Bond!	くく……我が「魂縛の陣」を抜け出す力が、まだ残っていたとはな……	후후, 「속혼의 진」이라는 내 함정에서 아직도 탈출할 여력이 있었다니…	ฮึ​ฮึ​ นี่​ยังมี​แรง​เหลือ​ให้​หนี​จาก​ "​บ่วง​พันธนาการ​วิญญาณ​"​ ของ​ข้า​อีก​งั้น​เห​รอ.​..​
